file,label,features,feat_len
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/Online_Cat0521Hlp_aug1(1).mp3,Paining,"[-257.85150146484375, 64.40043640136719, -11.166275024414062, 13.471414566040039, -15.919471740722656, -1.1835401058197021, 10.983488082885742, 9.1388578414917, 3.727189540863037, 1.4944161176681519, -6.615429401397705, -4.948755264282227, 15.097306251525879, 10.485860824584961, -4.2915849685668945, -1.935505986213684, 3.931993007659912, -8.42171859741211, -5.388161659240723, 11.5361328125, -6.312531471252441, -1.6739156246185303, -0.2707534432411194, 0.11476299166679382, 0.01679898425936699, -0.23273968696594238, -0.056840963661670685, -0.3697171211242676, -0.43212997913360596, -0.30048394203186035, 0.3043138384819031, 0.39108848571777344, -0.07993068546056747, -0.4921237528324127, -0.20466773211956024, 0.09408286958932877, -0.3061072528362274, -0.1827235072851181, 0.6025611758232117, 0.42680078744888306, -1.82551908493042, 0.01834631897509098, 0.29387640953063965, 0.09407772868871689, 0.48682716488838196, 0.116966113448143, 0.18578852713108063, -0.12335452437400818, 0.0547562874853611, 0.009890146553516388, 0.15506350994110107, 0.14933395385742188, -0.18796241283416748, -0.11079982668161392, 0.009965939447283745, 0.1754634976387024, -0.0727868601679802, 0.14584149420261383, 0.4005090296268463, -0.1563464254140854, 2395.351690468265, 0.15473702549934387, 4369.615086969339]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/YASH_LLT_Help3009_aug1(1).mp3,Paining,"[-303.35870361328125, 64.4254379272461, 10.089591026306152, 5.428262233734131, 9.51596450805664, 2.6596927642822266, -2.590242385864258, -0.32270896434783936, 2.6332509517669678, -5.739781379699707, -18.391077041625977, -17.526580810546875, -9.487332344055176, 3.670957088470459, 1.0310914516448975, -10.536131858825684, -4.470396041870117, 4.314806938171387, -8.079353332519531, -14.980721473693848, 1.238320231437683, 0.8306725025177002, 0.02565041370689869, 0.07693487405776978, -0.004440900404006243, 0.0637822225689888, -0.09093507379293442, -0.05504550039768219, -0.030552785843610764, -0.0918344184756279, -0.04750298336148262, -0.08582579344511032, -0.1669192761182785, -0.05553285405039787, -0.028746172785758972, -0.037077438086271286, -0.11129508167505264, 0.03366328403353691, 0.005138951353728771, -0.1637178212404251, -0.07774926722049713, -0.007633800618350506, -0.007125438656657934, -0.04480640962719917, -0.07365693151950836, -0.01612829603254795, -0.029876744374632835, -0.05384313687682152, 0.02997390367090702, 0.07113736867904663, 0.0084878820925951, -0.04692899435758591, 0.003518272191286087, -0.013365818187594414, 0.04774931073188782, 0.014394184574484825, 0.040223006159067154, 0.032921649515628815, -0.04336259141564369, 0.008146965876221657, 2100.3007731154694, 0.18256083130836487, 3985.8977446684967]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/Online_Cat0493Hlp.mp3,Paining,"[-192.6008758544922, 83.7922592163086, -34.0157356262207, 20.54682731628418, 10.728751182556152, -14.027283668518066, 5.188464164733887, 0.5987227559089661, -14.926645278930664, 20.152828216552734, -20.50058937072754, 34.53519058227539, 3.7808799743652344, 13.683764457702637, 21.0439395904541, -17.493940353393555, -3.356146812438965, -2.351249933242798, -4.001079559326172, 21.103837966918945, 0.8709424138069153, -0.10029785335063934, -0.11893818527460098, -0.22489941120147705, 0.12613442540168762, -0.20669110119342804, -0.08525697141885757, -0.1901654303073883, -0.0636054202914238, 0.055579524487257004, 0.2474769502878189, 0.1131502166390419, 0.017109861597418785, -0.0026716438587754965, -0.2882016599178314, -0.26258644461631775, -0.3363518714904785, -0.013904586434364319, -0.002898524748161435, -0.21754847466945648, -0.4263562560081482, -0.24285154044628143, 0.17653821408748627, 0.1647164225578308, 0.006155201233923435, 0.03568610921502113, 0.03711777552962303, -0.02416452206671238, -0.11501378566026688, -0.18103763461112976, 0.011480557732284069, -0.04505213722586632, 0.17417927086353302, 0.13250519335269928, -0.06224597617983818, -0.0019343490712344646, -0.007228689733892679, 0.026511842384934425, 0.08988571912050247, -0.09356711804866791, 2366.4923804333453, 0.00628754822537303, 4238.623046875]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/Cat_YoutubeLLT42349.mp3,Paining,"[-326.3788146972656, 80.9290542602539, 13.102725982666016, 9.28012752532959, 6.364356517791748, 10.85058307647705, 15.17746353149414, 3.351367235183716, -4.072450160980225, 1.443580150604248, 12.06508731842041, 5.8932294845581055, 0.6261305212974548, 0.5648981332778931, 2.8214361667633057, 4.123721599578857, 5.556230068206787, 6.933233737945557, 0.11023715883493423, 2.276965618133545, 0.5895845293998718, 0.07845769077539444, -0.0035659796558320522, -0.039624109864234924, 0.004946497734636068, 0.05791502445936203, 0.00860975868999958, -0.025159204378724098, 0.03308504447340965, 0.05434373393654823, -0.03072241134941578, -0.05449593439698219, -0.018843842670321465, 0.035372521728277206, -0.026269488036632538, -0.07311862707138062, -0.026096126064658165, -0.03171806409955025, -0.02129601128399372, 0.04074419289827347, -0.41891607642173767, -0.013963655568659306, -0.016970140859484673, 0.028689952567219734, 0.02625225856900215, 0.0024632709100842476, -0.0009326103609055281, 0.002900073304772377, -0.022148825228214264, -0.02071291394531727, 0.02326185069978237, 0.001027998048812151, 0.021527230739593506, 0.006793521810323, 0.013406125828623772, 0.013909945264458656, 0.02177129127085209, 0.032396625727415085, -0.007094336207956076, 0.014478972181677818, 2803.242236967757, 0.029004927724599838, 6210.791015625]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/Cat_YoutubeLLT42348.mp3,Paining,"[-239.39657592773438, 40.343936920166016, 16.6284122467041, 12.695279121398926, 7.6674299240112305, -3.9645280838012695, 8.555113792419434, -10.414554595947266, -8.721098899841309, -3.181241273880005, 8.33689022064209, -3.9342637062072754, -10.291786193847656, 5.070879936218262, 1.033310890197754, -6.300175666809082, 2.014035940170288, -10.935258865356445, -7.768304824829102, 8.269323348999023, -0.44420987367630005, -0.05693528801202774, -0.14562435448169708, -0.04207390174269676, -0.012612837366759777, -0.032085053622722626, 0.18338346481323242, 0.08992970734834671, 0.01811775378882885, 0.06803611665964127, 0.0509883314371109, 0.06643705070018768, 0.002388272900134325, 0.04171651974320412, -0.07166911661624908, -0.03990254923701286, 0.02585427835583687, 0.046371039003133774, 0.10438954830169678, -0.09623510390520096, -1.1968681812286377, 0.469149649143219, 0.07041765749454498, -0.1622147262096405, -0.021300816908478737, 0.03267122060060501, -0.07321643829345703, -0.008732760325074196, 0.04282241314649582, 0.030324505642056465, -0.009908342733979225, 0.00992711540311575, 0.05441417917609215, -0.028442999348044395, -0.017708512023091316, 0.021799305453896523, -0.015115031972527504, 0.056151390075683594, 0.03808646276593208, -0.006479381583631039, 3993.581124929044, 0.05620222166180611, 8127.4889494243425]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/cat_youtube01249_aug1(1).mp3,Paining,"[-260.318359375, 18.280038833618164, 23.571834564208984, 18.08354377746582, -9.840473175048828, 13.899754524230957, -13.581737518310547, -0.45055022835731506, 4.672829627990723, -3.0911660194396973, -6.197392463684082, -3.4809253215789795, -5.185801982879639, 0.572587251663208, -1.9318193197250366, -7.764307022094727, -0.9404563903808594, -1.4989240169525146, -8.861894607543945, -5.2208685874938965, 0.36592987179756165, -0.0009197272011078894, 0.05244074761867523, -0.02621840499341488, -0.02459937147796154, -0.021339286118745804, -0.10242533683776855, -0.028125997632741928, 0.006360792089253664, 0.04130182042717934, 0.08210895955562592, 0.02574065700173378, -0.0663645789027214, -0.07629991322755814, -0.0858207494020462, -0.02513519674539566, -0.08261273801326752, -0.03475875407457352, 0.02101656049489975, 0.06209424510598183, -0.14917513728141785, -0.039208874106407166, -0.026450473815202713, -0.004024858586490154, 0.013821303844451904, 0.010103205218911171, 0.03337090089917183, 0.014853871427476406, 0.009392048232257366, -0.02685445174574852, 0.03425406664609909, 0.04039033502340317, -0.024545125663280487, -0.026386242359876633, -0.026030728593468666, 0.04381770268082619, -0.008101928979158401, 0.007577034179121256, -0.005769353825598955, -0.008320395834743977, 4443.429933519556, 0.1116398498415947, 7712.71714430589]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/Cat_YoutubeLLT42374.mp3,Paining,"[-270.71533203125, 15.615741729736328, -56.581295013427734, 32.013736724853516, -32.23845672607422, 30.169189453125, -12.307255744934082, 15.661808967590332, -12.42881965637207, 12.202692031860352, -9.195719718933105, -1.3702900409698486, 0.9690685868263245, 16.821102142333984, 18.324880599975586, 9.124297142028809, 11.049812316894531, -13.874632835388184, -8.198602676391602, -8.120854377746582, 0.05618523806333542, 0.030345292761921883, -0.03365091234445572, -0.03513496369123459, -0.01556829921901226, 0.003591233165934682, 0.01828106865286827, 0.005355448927730322, -0.0022783984895795584, 0.009988762438297272, 0.0020769950933754444, -0.006489837076514959, 0.0007705948082730174, -0.004661634098738432, 0.003993453457951546, 0.025694137439131737, 0.002795920707285404, -0.03502409905195236, -0.03699038550257683, -0.019174650311470032, -0.014962607994675636, -0.011859104037284851, 0.0041436548344790936, 0.004434320144355297, -0.0033023422583937645, 0.004515175707638264, 0.013874019496142864, 0.008786579594016075, -7.39895403967239e-05, -0.00566406175494194, -0.0011953860521316528, 0.010332895442843437, 0.009385508485138416, -0.003772500902414322, -0.016208911314606667, -0.019832070916891098, -0.008575237356126308, 0.002390038687735796, 0.0005872722831554711, 0.0032635098323225975, 3088.8186312713233, 0.016110343858599663, 5645.5534107490275]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/Online_Cat0368ang_aug1(1).mp3,Paining,"[-253.83985900878906, 42.77732849121094, -63.057594299316406, 21.957815170288086, 2.5269792079925537, -12.025503158569336, 7.87188196182251, -13.234419822692871, 2.651352882385254, -1.7757718563079834, -9.694978713989258, 15.793517112731934, 8.904170989990234, 9.22932243347168, 7.437738418579102, -12.978554725646973, -7.804462909698486, -2.105283498764038, 2.2683379650115967, 0.19201397895812988, 3.8008975982666016, 0.6275225877761841, -0.6160064935684204, -0.3861335813999176, -0.08872637897729874, 0.08145081996917725, 0.06700549274682999, -0.09208720177412033, 0.025890177115797997, -0.07122307270765305, -0.19549082219600677, 0.08515463769435883, 0.2513836920261383, 0.1961187720298767, 0.14549040794372559, -0.07432675361633301, -0.10362862795591354, 0.04595847427845001, -0.10505981743335724, -0.19358110427856445, -0.08453606814146042, -0.007165696006268263, 0.04495002701878548, -0.13285890221595764, -0.12441268563270569, 0.024994295090436935, 0.03942382335662842, 0.08695109933614731, 0.013473033905029297, -0.09307460486888885, -0.015862321481108665, 0.033360954374074936, -0.007247545290738344, 0.06971357762813568, 0.13080011308193207, 0.07429873943328857, -0.06447730213403702, -0.058233942836523056, 0.03541425243020058, 0.056321240961551666, 2585.122679882941, 0.12551449239253998, 3978.311542399879]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/cat_coll0154.mp3,Paining,"[-261.22998046875, 75.03694152832031, -87.32799530029297, -1.666094422340393, 4.329254627227783, -32.020957946777344, -23.742549896240234, -25.999441146850586, -23.33356475830078, -13.318750381469727, -20.99979019165039, -17.2774600982666, -8.790172576904297, -4.661630153656006, 15.202132225036621, 8.245626449584961, -5.78391695022583, -12.528119087219238, -19.896099090576172, -10.542143821716309, -0.8387455940246582, 0.0003905962803401053, -0.3509266674518585, -0.49308785796165466, -0.0014924010029062629, 0.03910456597805023, 0.09417774528265, -0.31483161449432373, 0.011910002678632736, 0.18757008016109467, 0.12707194685935974, -0.16447533667087555, -0.054427552968263626, 0.017211226746439934, -0.12904241681098938, -0.0588436983525753, -0.2484690546989441, -0.06042681634426117, 0.007220619358122349, -0.07793282717466354, -0.4077354073524475, -0.26754531264305115, 0.44969120621681213, 0.3120921850204468, -0.2411326766014099, 0.14009250700473785, 0.302982360124588, 0.3309335708618164, 0.0892704501748085, -0.06220027804374695, 0.03624071180820465, 0.016100142151117325, 0.06549325585365295, -0.019773267209529877, -0.0681084617972374, 0.05965212360024452, 0.1454857438802719, 0.03241458162665367, 0.01921740360558033, 0.0035457906778901815, 2107.6415279704865, 0.007826645858585835, 3424.936995967742]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/cat_coll0168.mp3,Paining,"[-295.4491271972656, 50.329673767089844, -87.69500732421875, -22.875341415405273, -9.377104759216309, -20.51764488220215, 3.300525188446045, -17.69342041015625, -25.112939834594727, -12.383971214294434, -12.043252944946289, -8.138300895690918, 1.6402473449707031, 12.04357624053955, 1.5820907354354858, 2.3557448387145996, -4.704230785369873, -12.36364459991455, -1.5287060737609863, 7.688128471374512, 0.5077590942382812, -0.21924777328968048, -0.10342676937580109, 0.26439931988716125, 0.009111393243074417, -0.128553107380867, 0.008501269854605198, -0.051742397248744965, -0.07023317366838455, 0.03222049027681351, 0.00307462434284389, -0.011429009959101677, -0.02966800518333912, -0.0795256495475769, -0.04939194396138191, -0.033311501145362854, -0.013329233974218369, 0.0072171008214354515, -0.020779525861144066, -0.022221332415938377, -0.25811001658439636, -0.018795710057020187, 0.05820007622241974, -0.037031855434179306, -0.03407112509012222, 0.027424125000834465, 0.018708648160099983, 0.04911258816719055, 0.0024890874046832323, -0.011014479212462902, 0.004258706234395504, 0.012669741176068783, 0.03209859877824783, 0.03255787119269371, 0.0471508651971817, 0.03452539071440697, 0.03597843647003174, 0.013252053409814835, -0.050051018595695496, -0.02595694176852703, 2816.936999354628, 0.06896700710058212, 5701.333918596179]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/Cat_YoutubeLLT42355(1).mp3,Paining,"[-223.09280395507812, 52.93451690673828, -49.657222747802734, 14.56113052368164, -21.327545166015625, 1.558688759803772, -20.289731979370117, -7.413476943969727, -19.336606979370117, -0.04599227011203766, -13.56972885131836, -5.439563751220703, -9.754585266113281, -4.28127908706665, -7.110249042510986, 3.0737698078155518, -10.244778633117676, 1.7961289882659912, -4.228154182434082, 1.2675806283950806, 0.48107755184173584, -0.028033319860696793, -0.21125705540180206, -0.1104525476694107, -0.06951924413442612, 0.009473088197410107, -0.14562736451625824, -0.028244322165846825, -0.09591016173362732, -0.027386661618947983, -0.03377117961645126, -0.022300254553556442, -0.03533565253019333, -0.021576259285211563, -0.016609596088528633, 0.01874472200870514, -0.011553370393812656, -0.036805786192417145, 0.0120342206209898, 0.00800707284361124, -0.4213016927242279, 0.05578958988189697, 0.10149861872196198, -0.011814274825155735, 0.019518990069627762, 0.010490777902305126, 0.036921046674251556, 0.0178191140294075, 0.06218286603689194, -0.00463861832395196, 0.003311627544462681, 0.00474467733874917, 0.0182061567902565, -0.031127333641052246, 0.017298860475420952, 0.003243741113692522, 0.025471065193414688, 0.008171905763447285, -0.008070042356848717, -0.00864594615995884, 2856.7203376971734, 0.03371892496943474, 5182.532700661307]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Paining/Online_Cat0385hlp.mp3,Paining,"[-147.9127655029297, 35.282859802246094, -56.89179611206055, 31.810468673706055, -28.787033081054688, 28.546689987182617, -29.031545639038086, 19.48655891418457, -16.815906524658203, 10.53551959991455, -16.754487991333008, 13.172202110290527, 4.30282735824585, 2.997282028198242, 2.674590826034546, -10.582225799560547, -3.0281825065612793, -1.1254382133483887, 7.4861531257629395, -11.099329948425293, 0.15107978880405426, -0.17883749306201935, -0.07967602461576462, 0.18654859066009521, -0.006852647755295038, 0.008864174596965313, 0.08613483607769012, 0.10234977304935455, -0.0030304223764687777, 0.03887399658560753, 0.0346151664853096, 0.04220709204673767, 0.0629529356956482, 0.03667644411325455, 0.002292117802426219, -0.05817731097340584, -0.041632331907749176, 0.007898443378508091, 0.012066959403455257, -0.033114735037088394, -0.45996299386024475, -0.32097914814949036, 0.008879037573933601, 0.07089561969041824, 0.03476652875542641, -0.013228571973741055, -0.006613592617213726, -0.035921111702919006, -0.014589877799153328, 0.049495402723550797, 0.12154689431190491, 0.010551359504461288, -0.13117919862270355, -0.18360617756843567, -0.11370736360549927, -0.059948962181806564, -0.027255065739154816, 0.05443064123392105, 0.06757370382547379, 0.03734523057937622, 3265.719015304108, 0.03227953612804413, 5963.386548913043]",63
